Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
16385,8,76,Wellness Package,Could be better,3/27/2024
16386,7,108,Facial,Loved it!,2/18/2024
16387,5,196,Body Scrub,Highly recommend,1/17/2024
16388,10,164,Facial,Too expensive,1/15/2024
16389,3,436,Facial,Could be better,1/27/2024
16390,5,248,Hair Spa,Average service,4/26/2024
16391,3,177,Hair Spa,Average service,1/10/2024
16392,10,425,Body Scrub,Great experience,3/20/2024
16393,5,202,Massage,Not satisfied,4/10/2024
16394,1,418,Wellness Package,Not satisfied,1/28/2024
16395,6,320,Wellness Package,Too expensive,1/2/2024
16396,10,388,Facial,Will come again,4/12/2024
16397,4,493,Facial,Average service,2/4/2024
16398,4,132,Body Scrub,Highly recommend,1/15/2024
16399,8,72,Wellness Package,Will come again,2/28/2024
16400,2,60,Facial,Could be better,3/15/2024
16401,4,236,Facial,Excellent!,2/2/2024
16402,2,165,Hair Spa,Loved it!,2/24/2024
16403,1,211,Massage,Excellent!,3/20/2024
16404,10,152,Body Scrub,Staff was friendly,3/15/2024
16405,13,292,Massage,Too expensive,3/24/2024
16406,13,56,Massage,Loved it!,2/21/2024
16407,3,411,Body Scrub,Could be better,1/19/2024
16408,12,221,Wellness Package,Too expensive,2/8/2024
16409,8,305,Facial,Will come again,4/23/2024
16410,6,296,Body Scrub,Will come again,3/27/2024
16411,12,241,Facial,Loved it!,2/29/2024
16412,7,163,Hair Spa,Excellent!,1/10/2024
16413,2,72,Massage,Loved it!,3/12/2024
16414,6,407,Hair Spa,Will come again,3/6/2024
16415,14,363,Massage,Average service,2/25/2024
16416,8,325,Wellness Package,Not satisfied,1/7/2024
16417,8,460,Body Scrub,Highly recommend,3/30/2024
16418,4,422,Wellness Package,Great experience,2/9/2024
16419,6,493,Massage,Great experience,1/19/2024
16420,14,185,Hair Spa,Highly recommend,3/10/2024
16421,5,406,Massage,Average service,4/6/2024
16422,9,244,Wellness Package,Highly recommend,4/28/2024
16423,8,307,Wellness Package,Not satisfied,1/11/2024
16424,2,327,Hair Spa,Highly recommend,2/21/2024
16425,12,119,Hair Spa,Average service,4/9/2024
16426,13,408,Wellness Package,Could be better,1/12/2024
16427,7,409,Massage,Highly recommend,4/1/2024
16428,7,85,Massage,Loved it!,3/2/2024
16429,11,157,Body Scrub,Will come again,3/13/2024
16430,14,73,Wellness Package,Great experience,1/23/2024
16431,14,189,Body Scrub,Not satisfied,2/9/2024
16432,12,71,Wellness Package,Highly recommend,3/10/2024
16433,1,388,Body Scrub,Will come again,2/19/2024
16434,1,378,Facial,Too expensive,3/4/2024
16435,12,253,Massage,Not satisfied,1/19/2024
16436,4,429,Massage,Too expensive,3/24/2024
16437,5,273,Facial,Excellent!,1/18/2024
16438,4,272,Hair Spa,Staff was friendly,1/27/2024
16439,7,130,Facial,Highly recommend,4/6/2024
16440,3,456,Massage,Great experience,4/2/2024
16441,7,379,Wellness Package,Not satisfied,3/13/2024
16442,13,240,Body Scrub,Great experience,4/18/2024
16443,8,335,Massage,Not satisfied,2/13/2024
16444,6,196,Facial,Staff was friendly,2/27/2024
16445,6,331,Wellness Package,Average service,3/2/2024
16446,8,433,Massage,Loved it!,2/19/2024
16447,8,60,Facial,Great experience,3/31/2024
16448,7,325,Massage,Loved it!,2/22/2024
16449,6,423,Facial,Highly recommend,4/12/2024
16450,6,105,Facial,Average service,3/1/2024
16451,10,222,Massage,Could be better,3/15/2024
16452,11,352,Wellness Package,Highly recommend,2/19/2024
16453,13,253,Massage,Not satisfied,2/23/2024
16454,13,394,Massage,Excellent!,2/11/2024
16455,6,297,Wellness Package,Loved it!,2/28/2024
16456,8,363,Massage,Excellent!,1/8/2024
16457,1,315,Body Scrub,Too expensive,1/14/2024
16458,5,71,Body Scrub,Will come again,4/19/2024
16459,3,376,Body Scrub,Staff was friendly,1/13/2024
16460,12,73,Facial,Loved it!,3/11/2024
16461,8,243,Hair Spa,Could be better,3/19/2024
16462,11,145,Massage,Average service,4/11/2024
16463,6,494,Hair Spa,Loved it!,2/13/2024
16464,14,312,Body Scrub,Not satisfied,2/12/2024
16465,2,121,Wellness Package,Not satisfied,4/29/2024
16466,13,292,Body Scrub,Will come again,1/18/2024
16467,7,432,Massage,Loved it!,2/5/2024
16468,7,87,Hair Spa,Excellent!,1/31/2024
16469,13,454,Hair Spa,Could be better,1/4/2024
16470,5,441,Facial,Loved it!,3/17/2024
16471,8,426,Wellness Package,Excellent!,2/8/2024
16472,14,138,Body Scrub,Highly recommend,4/3/2024
16473,5,77,Wellness Package,Loved it!,2/24/2024
16474,1,141,Massage,Loved it!,1/19/2024
16475,9,103,Facial,Not satisfied,3/8/2024
16476,4,208,Body Scrub,Too expensive,3/5/2024
16477,13,421,Massage,Could be better,2/9/2024
16478,2,277,Wellness Package,Loved it!,4/5/2024
16479,4,421,Facial,Highly recommend,3/16/2024
16480,14,425,Body Scrub,Too expensive,3/16/2024
16481,13,90,Wellness Package,Loved it!,3/24/2024
16482,9,86,Body Scrub,Could be better,3/15/2024
16483,2,174,Facial,Great experience,4/26/2024
16484,4,471,Facial,Average service,4/26/2024
16485,2,228,Wellness Package,Staff was friendly,4/22/2024
16486,5,381,Body Scrub,Will come again,1/30/2024
16487,3,86,Hair Spa,Will come again,4/22/2024
16488,10,150,Massage,Could be better,4/28/2024
16489,2,80,Facial,Highly recommend,4/17/2024
16490,14,239,Body Scrub,Excellent!,4/4/2024
16491,9,195,Wellness Package,Staff was friendly,1/28/2024
16492,5,139,Wellness Package,Average service,4/17/2024
16493,10,55,Facial,Staff was friendly,2/18/2024
16494,5,442,Facial,Not satisfied,4/2/2024
16495,1,188,Hair Spa,Loved it!,2/10/2024
16496,6,144,Wellness Package,Highly recommend,3/26/2024
16497,13,168,Body Scrub,Excellent!,4/18/2024
16498,7,415,Massage,Highly recommend,2/18/2024
16499,1,169,Massage,Loved it!,1/29/2024
16500,9,435,Hair Spa,Great experience,1/1/2024
16501,8,172,Body Scrub,Average service,3/25/2024
16502,12,334,Massage,Could be better,1/31/2024
16503,14,415,Massage,Staff was friendly,1/27/2024
16504,14,426,Body Scrub,Not satisfied,2/4/2024
16505,8,228,Body Scrub,Average service,1/8/2024
16506,7,374,Facial,Highly recommend,2/9/2024
16507,5,456,Massage,Loved it!,2/27/2024
16508,3,56,Massage,Could be better,3/12/2024
16509,12,433,Hair Spa,Staff was friendly,1/6/2024
16510,14,361,Facial,Average service,1/15/2024
16511,9,176,Facial,Highly recommend,1/21/2024
16512,14,126,Massage,Great experience,2/6/2024
16513,7,283,Wellness Package,Could be better,3/10/2024
16514,11,367,Wellness Package,Will come again,2/23/2024
16515,10,123,Body Scrub,Too expensive,1/29/2024
16516,10,320,Facial,Average service,2/27/2024
16517,8,358,Massage,Could be better,3/29/2024
16518,14,476,Massage,Excellent!,3/27/2024
16519,6,169,Massage,Loved it!,4/11/2024
16520,12,84,Hair Spa,Great experience,3/31/2024
16521,14,256,Wellness Package,Could be better,4/15/2024
16522,11,319,Hair Spa,Highly recommend,3/27/2024
16523,14,142,Massage,Highly recommend,1/19/2024
16524,5,427,Massage,Excellent!,4/1/2024
16525,8,226,Facial,Could be better,2/3/2024
16526,3,323,Facial,Highly recommend,2/27/2024
16527,12,228,Wellness Package,Could be better,3/11/2024
16528,13,178,Body Scrub,Excellent!,4/24/2024
16529,13,174,Massage,Highly recommend,1/13/2024
16530,7,76,Facial,Staff was friendly,1/4/2024
16531,2,113,Wellness Package,Excellent!,1/11/2024
16532,3,109,Hair Spa,Could be better,2/19/2024
16533,13,268,Massage,Highly recommend,1/21/2024
16534,12,266,Body Scrub,Loved it!,2/29/2024
16535,2,218,Wellness Package,Could be better,1/21/2024
16536,5,198,Body Scrub,Will come again,2/12/2024
16537,7,319,Massage,Average service,2/14/2024
16538,11,165,Wellness Package,Not satisfied,2/11/2024
16539,10,294,Facial,Great experience,1/26/2024
16540,11,197,Body Scrub,Will come again,1/31/2024
16541,11,141,Hair Spa,Could be better,2/18/2024
16542,11,134,Hair Spa,Average service,3/8/2024
16543,10,136,Body Scrub,Not satisfied,1/3/2024
16544,13,444,Massage,Not satisfied,2/8/2024
16545,14,169,Massage,Excellent!,2/17/2024
16546,1,499,Massage,Highly recommend,1/21/2024
16547,13,389,Hair Spa,Too expensive,4/11/2024
16548,10,73,Hair Spa,Not satisfied,1/18/2024
16549,9,424,Facial,Average service,4/6/2024
16550,1,138,Massage,Loved it!,4/24/2024
16551,1,86,Hair Spa,Too expensive,4/15/2024
16552,14,391,Hair Spa,Staff was friendly,2/4/2024
16553,12,432,Massage,Highly recommend,2/1/2024
16554,10,457,Massage,Loved it!,2/24/2024
16555,8,320,Hair Spa,Too expensive,1/11/2024
16556,6,61,Body Scrub,Highly recommend,4/12/2024
16557,6,144,Hair Spa,Too expensive,2/27/2024
16558,12,497,Facial,Not satisfied,4/4/2024
16559,9,80,Wellness Package,Not satisfied,4/3/2024
16560,4,486,Massage,Excellent!,2/7/2024
16561,8,399,Facial,Too expensive,2/15/2024
16562,4,282,Body Scrub,Loved it!,1/20/2024
16563,14,389,Wellness Package,Highly recommend,4/13/2024
16564,2,377,Hair Spa,Not satisfied,1/26/2024
16565,11,349,Massage,Average service,1/11/2024
16566,8,335,Hair Spa,Great experience,3/6/2024
16567,12,84,Facial,Too expensive,4/12/2024
16568,7,70,Massage,Not satisfied,3/21/2024
16569,4,160,Hair Spa,Average service,3/28/2024
16570,9,368,Massage,Not satisfied,4/3/2024
16571,9,397,Facial,Will come again,2/6/2024
16572,8,194,Hair Spa,Average service,1/6/2024
16573,14,61,Wellness Package,Average service,2/23/2024
16574,1,293,Body Scrub,Excellent!,4/22/2024
16575,7,195,Hair Spa,Too expensive,3/27/2024
16576,5,288,Massage,Will come again,2/16/2024
16577,7,141,Hair Spa,Could be better,4/8/2024
16578,12,365,Massage,Average service,4/23/2024
16579,9,372,Facial,Staff was friendly,2/16/2024
16580,2,164,Body Scrub,Average service,4/28/2024
16581,13,64,Massage,Average service,1/26/2024
16582,14,321,Hair Spa,Not satisfied,1/25/2024
16583,11,71,Facial,Average service,2/5/2024
16584,4,167,Wellness Package,Excellent!,4/28/2024
16585,4,418,Hair Spa,Not satisfied,1/21/2024
16586,2,144,Body Scrub,Excellent!,4/15/2024
16587,3,496,Facial,Average service,2/27/2024
16588,11,464,Hair Spa,Loved it!,2/12/2024
16589,14,306,Massage,Will come again,1/23/2024
16590,14,380,Massage,Too expensive,3/5/2024
16591,13,311,Massage,Average service,2/28/2024
16592,8,136,Hair Spa,Could be better,3/1/2024
16593,12,442,Body Scrub,Excellent!,3/14/2024
16594,9,485,Massage,Highly recommend,3/29/2024
16595,6,367,Hair Spa,Not satisfied,3/26/2024
16596,10,107,Hair Spa,Great experience,4/20/2024
16597,2,279,Body Scrub,Staff was friendly,3/12/2024
16598,2,157,Facial,Excellent!,4/14/2024
16599,7,68,Facial,Average service,3/4/2024
16600,8,414,Hair Spa,Staff was friendly,2/2/2024
16601,8,190,Facial,Highly recommend,4/26/2024
16602,14,428,Wellness Package,Highly recommend,3/16/2024
16603,6,209,Body Scrub,Could be better,2/17/2024
16604,10,149,Hair Spa,Average service,2/8/2024
16605,8,314,Facial,Staff was friendly,1/12/2024
16606,14,287,Facial,Not satisfied,3/16/2024
16607,1,287,Body Scrub,Great experience,1/11/2024
16608,9,98,Massage,Could be better,2/17/2024
16609,13,214,Facial,Will come again,1/8/2024
16610,12,336,Body Scrub,Great experience,2/20/2024
16611,1,464,Massage,Will come again,1/8/2024
16612,13,108,Hair Spa,Could be better,4/10/2024
16613,3,232,Massage,Highly recommend,4/22/2024
16614,12,196,Facial,Highly recommend,3/20/2024
16615,9,496,Hair Spa,Not satisfied,4/9/2024
16616,11,435,Hair Spa,Excellent!,3/22/2024
16617,5,350,Massage,Will come again,4/17/2024
16618,9,145,Hair Spa,Great experience,3/25/2024
16619,9,92,Massage,Great experience,3/8/2024
16620,6,403,Massage,Not satisfied,4/23/2024
16621,11,306,Massage,Staff was friendly,3/11/2024
16622,1,262,Body Scrub,Highly recommend,4/7/2024
16623,10,238,Facial,Too expensive,4/7/2024
16624,7,180,Hair Spa,Not satisfied,4/18/2024
16625,14,396,Wellness Package,Staff was friendly,2/5/2024
16626,6,349,Facial,Not satisfied,4/10/2024
16627,9,440,Wellness Package,Staff was friendly,1/30/2024
16628,7,338,Massage,Great experience,3/30/2024
16629,14,186,Hair Spa,Could be better,1/12/2024
16630,12,79,Facial,Too expensive,3/15/2024
16631,11,195,Wellness Package,Staff was friendly,1/29/2024
16632,12,361,Wellness Package,Will come again,1/3/2024
16633,13,154,Wellness Package,Too expensive,3/2/2024
16634,4,336,Facial,Great experience,1/11/2024
16635,7,240,Body Scrub,Average service,3/13/2024
16636,2,227,Massage,Could be better,3/30/2024
16637,6,394,Hair Spa,Staff was friendly,4/27/2024
16638,6,288,Wellness Package,Will come again,2/28/2024
16639,2,50,Facial,Loved it!,3/12/2024
16640,14,159,Wellness Package,Excellent!,3/25/2024
16641,4,387,Facial,Highly recommend,3/12/2024
16642,8,324,Body Scrub,Loved it!,2/11/2024
16643,8,420,Wellness Package,Excellent!,1/6/2024
16644,13,431,Wellness Package,Average service,2/24/2024
16645,8,283,Hair Spa,Highly recommend,3/22/2024
16646,8,113,Facial,Too expensive,1/6/2024
16647,1,293,Facial,Excellent!,1/21/2024
16648,2,102,Body Scrub,Too expensive,2/13/2024
16649,12,311,Wellness Package,Staff was friendly,4/21/2024
16650,4,66,Hair Spa,Loved it!,4/29/2024
16651,12,351,Massage,Could be better,4/26/2024
16652,9,423,Hair Spa,Will come again,2/17/2024
16653,3,283,Hair Spa,Loved it!,3/27/2024
16654,14,122,Hair Spa,Great experience,2/5/2024
16655,6,406,Hair Spa,Great experience,3/22/2024
16656,7,488,Wellness Package,Too expensive,3/31/2024
16657,8,140,Hair Spa,Loved it!,2/14/2024
16658,13,55,Facial,Will come again,1/3/2024
16659,7,247,Facial,Could be better,2/28/2024
16660,3,414,Hair Spa,Staff was friendly,1/12/2024
16661,6,245,Facial,Will come again,3/24/2024
16662,5,345,Wellness Package,Not satisfied,1/19/2024
16663,13,396,Massage,Excellent!,1/23/2024
16664,12,371,Hair Spa,Will come again,1/5/2024
16665,10,186,Facial,Staff was friendly,2/20/2024
16666,4,316,Facial,Could be better,1/19/2024
16667,1,453,Wellness Package,Could be better,1/12/2024
16668,14,165,Wellness Package,Great experience,4/1/2024
16669,13,92,Massage,Great experience,2/26/2024
16670,7,280,Body Scrub,Average service,2/6/2024
16671,8,107,Body Scrub,Staff was friendly,2/3/2024
16672,2,255,Body Scrub,Highly recommend,3/20/2024
16673,7,459,Massage,Highly recommend,3/3/2024
16674,6,343,Hair Spa,Great experience,4/26/2024
16675,5,143,Body Scrub,Loved it!,1/4/2024
16676,13,85,Body Scrub,Great experience,2/23/2024
16677,4,279,Facial,Could be better,4/20/2024
16678,2,276,Facial,Great experience,4/15/2024
16679,10,232,Hair Spa,Will come again,2/23/2024
16680,6,311,Wellness Package,Excellent!,1/6/2024
16681,5,180,Massage,Could be better,1/7/2024
16682,2,114,Body Scrub,Staff was friendly,2/3/2024
16683,10,429,Massage,Great experience,3/8/2024
16684,7,497,Facial,Too expensive,1/15/2024
16685,6,235,Massage,Great experience,1/13/2024
16686,12,166,Facial,Excellent!,3/13/2024
16687,11,235,Massage,Staff was friendly,2/6/2024
16688,9,323,Facial,Loved it!,3/21/2024
16689,11,200,Massage,Excellent!,2/7/2024
16690,10,401,Body Scrub,Not satisfied,3/18/2024
16691,5,462,Body Scrub,Loved it!,4/10/2024
16692,9,200,Hair Spa,Great experience,1/31/2024
16693,9,433,Massage,Too expensive,3/6/2024
16694,13,85,Wellness Package,Too expensive,4/19/2024
16695,1,375,Hair Spa,Will come again,3/23/2024
16696,5,144,Massage,Not satisfied,3/23/2024
16697,9,183,Wellness Package,Too expensive,2/29/2024
16698,7,211,Body Scrub,Highly recommend,4/28/2024
16699,6,93,Body Scrub,Highly recommend,1/13/2024
16700,6,349,Body Scrub,Too expensive,1/21/2024
16701,11,332,Wellness Package,Will come again,4/4/2024
16702,7,405,Facial,Loved it!,2/13/2024
16703,1,289,Massage,Could be better,1/28/2024
16704,4,101,Hair Spa,Great experience,2/26/2024
16705,13,475,Hair Spa,Not satisfied,1/1/2024
16706,1,330,Body Scrub,Highly recommend,4/8/2024
16707,6,123,Facial,Highly recommend,1/10/2024
16708,14,344,Massage,Highly recommend,1/8/2024
16709,13,287,Massage,Loved it!,3/17/2024
16710,4,216,Hair Spa,Too expensive,3/3/2024
16711,1,189,Hair Spa,Will come again,3/23/2024
16712,9,188,Hair Spa,Highly recommend,3/7/2024
16713,12,418,Massage,Average service,4/29/2024
16714,4,284,Hair Spa,Not satisfied,3/7/2024
16715,12,52,Massage,Excellent!,1/27/2024
16716,6,305,Body Scrub,Great experience,1/18/2024
16717,13,420,Facial,Staff was friendly,2/4/2024
16718,7,327,Hair Spa,Too expensive,2/13/2024
16719,8,53,Massage,Excellent!,4/7/2024
16720,12,441,Body Scrub,Great experience,4/3/2024
16721,13,319,Wellness Package,Too expensive,1/8/2024
16722,11,261,Body Scrub,Could be better,3/25/2024
16723,9,265,Facial,Too expensive,2/15/2024
16724,9,319,Body Scrub,Loved it!,3/23/2024
16725,8,65,Hair Spa,Not satisfied,2/12/2024
16726,10,465,Hair Spa,Will come again,4/21/2024
16727,11,113,Wellness Package,Too expensive,2/15/2024
16728,12,288,Massage,Excellent!,2/9/2024
16729,12,65,Body Scrub,Could be better,4/3/2024
16730,14,101,Wellness Package,Loved it!,2/25/2024
16731,3,68,Hair Spa,Loved it!,1/27/2024
16732,12,374,Massage,Staff was friendly,1/20/2024
16733,2,445,Massage,Great experience,3/18/2024
16734,5,142,Facial,Could be better,2/26/2024
16735,1,310,Hair Spa,Staff was friendly,1/12/2024
16736,3,347,Massage,Average service,4/22/2024
16737,1,66,Facial,Not satisfied,1/23/2024
16738,13,160,Facial,Average service,1/12/2024
16739,3,377,Hair Spa,Too expensive,4/26/2024
16740,13,409,Massage,Great experience,4/17/2024
16741,4,143,Massage,Excellent!,2/13/2024
16742,7,59,Body Scrub,Highly recommend,2/8/2024
16743,12,261,Massage,Highly recommend,2/11/2024
16744,12,286,Facial,Loved it!,4/3/2024
16745,5,303,Wellness Package,Staff was friendly,2/17/2024
16746,5,65,Hair Spa,Excellent!,3/31/2024
16747,13,193,Wellness Package,Highly recommend,3/28/2024
16748,1,91,Massage,Loved it!,3/7/2024
16749,8,52,Facial,Not satisfied,4/3/2024
16750,13,456,Wellness Package,Loved it!,2/4/2024
16751,4,426,Hair Spa,Loved it!,4/6/2024
16752,10,205,Body Scrub,Loved it!,2/6/2024
16753,5,222,Wellness Package,Too expensive,2/9/2024
16754,2,73,Body Scrub,Loved it!,4/22/2024
16755,12,324,Massage,Average service,1/16/2024
16756,13,124,Massage,Will come again,2/17/2024
16757,1,89,Hair Spa,Loved it!,1/18/2024
16758,9,351,Body Scrub,Excellent!,1/18/2024
16759,2,89,Body Scrub,Loved it!,1/14/2024
16760,6,111,Hair Spa,Excellent!,4/5/2024
16761,1,287,Wellness Package,Could be better,3/16/2024
16762,1,294,Hair Spa,Could be better,2/11/2024
16763,9,67,Massage,Loved it!,1/2/2024
16764,4,189,Body Scrub,Staff was friendly,2/22/2024
16765,9,447,Facial,Highly recommend,3/30/2024
16766,11,131,Facial,Will come again,3/27/2024
16767,5,238,Massage,Loved it!,2/29/2024
16768,7,157,Body Scrub,Will come again,2/4/2024
16769,1,283,Body Scrub,Loved it!,3/4/2024
16770,6,317,Hair Spa,Highly recommend,2/2/2024
16771,8,153,Wellness Package,Will come again,2/10/2024
16772,14,460,Hair Spa,Loved it!,3/3/2024
16773,1,183,Facial,Could be better,3/29/2024
16774,9,393,Body Scrub,Great experience,1/4/2024
16775,3,420,Wellness Package,Too expensive,1/21/2024
16776,1,82,Hair Spa,Not satisfied,4/21/2024
16777,1,286,Wellness Package,Staff was friendly,1/4/2024
16778,13,423,Facial,Not satisfied,4/4/2024
16779,14,385,Wellness Package,Excellent!,2/25/2024
16780,11,227,Body Scrub,Great experience,4/22/2024
16781,6,61,Wellness Package,Too expensive,3/19/2024
16782,11,400,Wellness Package,Great experience,1/4/2024
16783,6,490,Hair Spa,Will come again,1/4/2024
16784,1,278,Wellness Package,Could be better,4/17/2024
16785,14,358,Wellness Package,Staff was friendly,1/3/2024
16786,14,318,Facial,Excellent!,4/25/2024
16787,3,427,Wellness Package,Average service,2/24/2024
16788,7,407,Hair Spa,Could be better,3/9/2024
16789,10,180,Hair Spa,Will come again,3/23/2024
16790,3,298,Body Scrub,Highly recommend,4/11/2024
16791,3,497,Facial,Loved it!,2/1/2024
16792,3,107,Massage,Great experience,2/27/2024
16793,12,53,Body Scrub,Could be better,3/13/2024
